station_id,station_name,brand,address,lat,lng,first_seen_at,last_seen_at,snapshots_seen,days_seen_count,day_set,latest_fuel_types,fuel_types_ever,ever_had_U91,ever_had_E10,ever_had_E85,ever_had_P95,ever_had_P98,ever_had_DL,ever_had_PDL,ever_had_LPG,ever_had_EV,ever_had_B20
35,Shell Reddy Express Parklea,Reddy Express,"484 Sunnyholt Road, Parklea NSW 2768",-33.729297,150.921811,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98","E10,P95,P98",false,true,false,true,true,false,false,false,false,false
458,Shell Reddy Express Randwick Alison Rd,Reddy Express,"54 Alison Road, Randwick NSW 2031",-33.908067,151.234151,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98","U91,E10,P95,P98",true,true,false,true,true,false,false,false,false,false
447,Shell Reddy Express Randwick Frenchmans,Reddy Express,"Frenchmans Rd & Clovelly Rd, Randwick NSW 2031",-33.908364,151.247674,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
62,Shell Reddy Express Ryde,Reddy Express,"45 Lane Cove Rd & Myra Ave, Ryde NSW 2112",-33.807231,151.109825,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98","E10,P95,P98",false,true,false,true,true,false,false,false,false,false
73,Shell Reddy Express Smithfield,Reddy Express,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",-33.85369,150.940106,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98","E10,P95,P98",false,true,false,true,true,false,false,false,false,false
558,Shell Reddy Express Stanmore,Reddy Express,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
591,Shell Reddy Express Thornleigh,Reddy Express,"188-190 Pennant Hills Rd, Thornleigh NSW 2120",-33.725031,151.085021,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98","U91,E10,P95,P98",true,true,false,true,true,false,false,false,false,false
602,Shell Reddy Express Wahroonga,Reddy Express,"1601 Pacific Hwy & Coonanbarra Rd, Wahroonga NSW 2076",-33.719557,151.11588,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1003,Shell Yagoona,Shell,"740 Hume Highway, Yagoona NSW 2199",-33.904856,151.011464,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL",true,true,false,true,true,true,true,false,false,false
1209,Speedway Auburn,Speedway,"238 Cumberland Rd, Auburn NSW 2144",-33.864119,151.023111,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
20125,Speedway Auburn Road,Speedway,"74-78 AUBURN RD, AUBURN NSW 2144",-33.85464928,151.03250756,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
1655,Speedway Bass Hill,Speedway,"972 Hume Highway, Bass Hill NSW 2197",-33.896169,150.991302,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1283,Speedway Blacktown,Speedway,"90 Blacktown Road, Blacktown NSW 2148",-33.779039,150.920068,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
18357,Speedway Cabramatta,Speedway,"267 John St, CABRAMATTA WEST NSW 2166",-33.89235,150.91774,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
2714,Speedway Cammeray,Speedway,"330 Miller St, CAMMERAY NSW 2062",-33.8287134,151.2088097,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,DL","U91,P98,DL",true,false,false,false,true,true,false,false,false,false
18468,Speedway Court Road,Speedway,"32 COURT RD, FAIRFIELD NSW 2165",-33.8701219,150.9581328,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,E85,P98,DL,PDL",true,true,true,false,true,true,true,false,false,false
1220,Speedway Fairfield,Speedway,"251 The Horsley Drive, Fairfield NSW 2165",-33.871362,150.962808,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG",true,true,false,false,true,true,false,true,false,false
2070,Speedway Granville,Speedway,"348 Blaxcell Street, Granville NSW 2142",-33.857163,151.007097,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL",true,true,false,false,true,true,true,false,false,false
2026,Speedway Haberfield,Speedway,"273 Parramatta Rd, Haberfield NSW 2045",-33.875166,151.128637,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL,LPG","U91,E10,P98,DL,PDL,LPG",true,true,false,false,true,true,true,true,false,false
1231,Speedway Horsley Drive,Speedway,"769 The Horsley Dr, SMITHFIELD NSW 2164",-33.8520884,150.9322197,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
17270,Speedway Kent Road,Speedway,"38 Kent Rd, NORTH RYDE NSW 2113",-33.7916867,151.1159807,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1913,Speedway Kings Langley,Speedway,"18 Solander Road, Kings Langley NSW 2147",-33.756068,150.943559,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
20131,Speedway Park Road,Speedway,"360 PARK RD, REGENTS PARK NSW 2143",-33.87940324,151.02490548,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1334,Speedway Regents Park,Speedway,"27-29 Amy Steet, Regents Park NSW 2143",-33.883705,151.026875,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
18422,Speedway Roseville,Speedway,"20-22 BABBAGE RD, ROSEVILLE NSW 2069",-33.7780213,151.1945551,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1242,Speedway Smithfield,Speedway,"26-28 Smithfield Road, SMITHFIELD NSW 2164",-33.8514799,150.9429309,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL",true,true,false,false,true,true,true,false,false,false
8282,Speedway South Granville,Speedway,"171 Clyde St, SOUTH GRANVILLE NSW 2142",-33.8474647,151.0129202,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1415,Speedway Sunnyholt,Speedway,"162 Sunnyholt Rd, Blacktown NSW 2148",-33.751965,150.915162,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1828,Speedway Villawood,Speedway,"45 Fairfield St, Villawood NSW 2163",-33.869642,150.980674,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL",true,true,false,false,true,true,true,false,false,false
20021,Speedway Wenty,Speedway,"55-57 STATION ST, WENTWORTHVILLE NSW 2145",-33.80917401,150.97135009,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1733,Speedway West Ryde,Speedway,"899 Victoria Road, West Ryde NSW 2114",-33.81027,151.094204,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG",true,true,false,false,true,true,false,true,false,false
1175,Speedway Westmead,Speedway,"67-69 Hawkesbury Rd, Westmead NSW 2145",-33.813346,150.98571,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
20528,Speedway William Street,Speedway,"2 BLAXCELL ST, GRANVILLE NSW 2142",-33.83625598,151.01101328,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
2024,Speedway Woodpark,Speedway,"32-36 Woodpark Rd, WOODPARK NSW 2164",-33.8410479,150.9633347,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
18146,Supreme Petroleum Guildford,Supreme Fuel,"210 Guildford Road, GUILDFORD NSW 2161",-33.8551791,150.9909269,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
18454,TEMCO Petroleum,TEMCO Petroleum,"190 WATERLOO RD, GREENACRE NSW 2190",-33.90639479,151.05699356,2026-04-02T19:08:37,2026-04-04T01:18:11,11,3,"2026-04-02,2026-04-03,2026-04-04","U91,P98,DL","U91,P98,DL",true,false,false,false,true,true,false,false,false,false
1778,Tanwar Petroleum,Independent,"281 New Canterbury Rd, Lewisham NSW 2049",-33.898544,151.145666,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
17147,U-Go Baulkham Hills (Unmanned),U-Go,"117 Seven Hills Rd, BAULKHAM HILLS NSW 2153",-33.7613952,150.9750732,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
2465,U-Go Carlingford Court (Self- serve),U-Go,"797 Pennant Hills Road, CARLINGFORD NSW 2118",-33.775823,151.051729,2026-03-29T13:00:33,2026-04-01T21:01:31,9,4,"2026-03-29,2026-03-30,2026-03-31,2026-04-01","U91,P98","U91,P98",true,false,false,false,true,false,false,false,false,false
17297,U-Go Mount Colah,U-Go,"603 Pacific Hwy, MOUNT COLAH NSW 2079",-33.6703805,151.1151924,2026-03-29T13:00:33,2026-04-01T21:01:31,9,4,"2026-03-29,2026-03-30,2026-03-31,2026-04-01","U91,P95,PDL","U91,P95,PDL",true,false,false,true,false,false,true,false,false,false
2605,U-Go Rozelle (Self - Serve),U-Go,"121 Victoria Rd, ROZELLE NSW 2039",-33.862552,151.168475,2026-03-29T13:00:33,2026-04-01T21:01:31,9,4,"2026-03-29,2026-03-30,2026-03-31,2026-04-01","U91,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
495,United Petroleum Waterloo,United,"941-953 Burke Road, Waterloo NSW 2147",-33.901909,151.208229,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P98,DL","U91,E10,E85,P98,DL",true,true,true,false,true,true,false,false,false,false
2439,United Terrey HILLS,United,"43 Booralie Rd, TERREY HILLS NSW 2084",-33.680181,151.225022,2026-03-31T01:23:00,2026-04-05T00:26:14,16,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P95,P98,DL","U91,E10,E85,P95,P98,DL",true,true,true,true,true,true,false,false,false,false
17288,Xpress fuels,Independent,"134 Brighton Ave, CAMPSIE NSW 2194",-33.9033733,151.1068754,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,DL","U91,E10,P95,DL",true,true,false,true,false,true,false,false,false,false
